SLIDE,WORD_INDEX,ZG3_VALUE,EZE4_VALUE,SAME
0x184000,6,0xd503229f9a9f0008,0xd503229f9a9f0008,YES
0x184000,7,0x17ffffcb5280140b,0x17ffffcb5280140b,YES
0x188000,0,0xaa0903ecc8dffd29,0xaa0903ecc8dffd29,YES
0x188000,1,0xa8c17bfdaa0803e0,0xa8c17bfdaa0803e0,YES
0x188000,2,0xf940014837280088,0xf940014837280088,YES
0x188000,3,0xd503229f9a9f0008,0xd503229f9a9f0008,YES
0x188000,4,0x5280140bd503249f,0x5280140bd503249f,YES
0x188000,5,0xd503201f3500008b,0xd503201f3500008b,YES
0x188000,6,0xd51b4228d5033fdf,0xd51b4228d5033fdf,YES
0x188000,7,0x3728008ad378dc08,0x3728008ad378dc08,YES
0x18c000,0,0xea2a013fb2409bea,0xea2a013fb2409bea,YES
0x18c000,1,0xd503249f17ffffe4,0xd503249f17ffffe4,YES
0x18c000,2,0x3500008b1219014b,0x3500008b1219014b,YES
0x18c000,3,0xd5033fdfd5182029,0xd5033fdfd5182029,YES
0x18c000,4,0xd378dc083940f92a,0xd378dc083940f92a,YES
0x18c000,5,0xaa0803e0d503229f,0xaa0803e0d503229f,YES
0x18c000,6,0xd503249f17ffffcb,0xd503249f17ffffcb,YES
0x18c000,7,0xd50343df52800c0b,0xd50343df52800c0b,YES
0x190000,0,0xd50343df52800c09,0xd50343df52800c09,YES
0x190000,1,0xd5184609521b0909,0xd5184609521b0909,YES
0x190000,2,0xd51b422ad5033fdf,0xd51b422ad5033fdf,YES
0x190000,3,0xd0012968d503249f,0xd0012968d503249f,YES
0x190000,4,0x14000030b400058a,0x14000030b400058a,YES
0x190000,5,0xd140052a9240bd29,0xd140052a9240bd29,YES
0x190000,6,0xa9bf7bfdd503233f,0xa9bf7bfdd503233f,YES
0x190000,7,0xb2409bea8a882009,0xb2409bea8a882009,YES
0x194000,0,0xa8c17bfdaa0203e0,0xa8c17bfdaa0203e0,YES
0x194000,1,0x36d0004baa0003ea,0x36d0004baa0003ea,YES
0x194000,2,0xd503201f1400001a,0xd503201f1400001a,YES
0x194000,3,0x521b094bd538460a,0x521b094bd538460a,YES
0x194000,4,0xd538202baa0903ec,0xd538202baa0903ec,YES
0x194000,5,0xd503249fd65f03c0,0xd503249fd65f03c0,YES
0x194000,6,0x8a88200a36d0004b,0x8a88200a36d0004b,YES
0x194000,7,0xd53b4228d503201f,0xd53b4228d503201f,YES
0x198000,0,0x1400039cb940402c,0x1400039cb940402c,YES
0x198000,1,0x9100228ed50343df,0x9100228ed50343df,YES
0x198000,2,0xd5033fdfd518200e,0xd5033fdfd518200e,YES
0x198000,3,0x1219016cd53b422b,0x1219016cd53b422b,YES
0x198000,4,0xd5033fdfd518200c,0xd5033fdfd518200c,YES
0x198000,5,0xd378dd4b39400aa9,0xd378dd4b39400aa9,YES
0x198000,6,0x9103a260d503201f,0x9103a260d503201f,YES
0x198000,7,0xf94329add00129ad,0xf94329add00129ad,YES
0x19c000,0,0xd5384608b8bfc108,0xd5384608b8bfc108,YES
0x19c000,1,0x7100041fd4000003,0x7100041fd4000003,YES
0x19c000,2,0xf840610991031908,0xf8406109913fb908,NO
0x19c000,3,0x12140129531c6c29,0x12140129531c6c29,YES
0x19c000,4,0x1400001dd4000002,0x1400001dd4000002,YES
0x19c000,5,0x94022c97540001a0,0x94022c97540001a0,YES
0x19c000,6,0x54000b807100091f,0x54000b807100091f,YES
0x19c000,7,0xc80a7e698a280129,0xc80a7e698a280129,YES
0x1a0000,0,0xf0011a88d503233f,0xf0011a88d503233f,YES
0x1a0000,1,0xd37cfd08937cfd0b,0xd37cfd08937cfd0b,YES
0x1a0000,2,0xd503233f17ffffd1,0xd503233f17ffffd1,YES
0x1a0000,3,0xc85f7d6cf9800171,0xc85f7d6cf9800171,YES
0x1a0000,4,0xb2596108cb080128,0xb2596108cb080128,YES
0x1a0000,5,0xcb080148d5382049,0xcb080148d5382049,YES
0x1a0000,6,0xd3669929f944faab,0xd3669929f9449aab,NO
0x1a0000,7,0xf100091fd503201f,0xf100091fd503201f,YES
0x1a4000,0,0x33196909121b092a,0x33196909121b092a,YES
0x1a4000,1,0x33180d2b121b0908,0x33180d2b121b0908,YES
0x1a4000,2,0x39400128b4000188,0x39400128b4000188,YES
0x1a4000,3,0x14000002aa0903e0,0x14000002aa0903e0,YES
0x1a4000,4,0x940b7f3daa1603e2,0x940b7f3daa1603e2,YES
0x1a4000,5,0x52800608a9034ff4,0x52800608a9034ff4,YES
0x1a4000,6,0xa9014ff4a9be7bfd,0xa9014ff4a9be7bfd,YES
0x1a4000,7,0xa9434ff42a1f03e0,0xa9434ff42a1f03e0,YES
0x1a8000,0,0x37c7b64df9432aad,0x37c7b64df9432aad,YES
0x1a8000,1,0xd538460a17ffff39,0xd538460a17ffff39,YES
0x1a8000,2,0xd518460b521b090b,0xd518460b521b090b,YES
0x1a8000,3,0xd538202caa0b03ed,0xd538202caa0b03ed,YES
0x1a8000,4,0xb800090a72a8ca0a,0xb800090a72a8ca0a,YES
0x1a8000,5,0xf943294ad0012a2a,0xf943294ad0012a2a,YES
0x1a8000,6,0x52800c0bd503201f,0x52800c0bd503201f,YES
0x1a8000,7,0xaa0c03eec8dffd8c,0xaa0c03eec8dffd8c,YES
0x1ac000,0,0xaa1f03e094001834,0xaa1f03e094001834,YES
0x1ac000,1,0x8b08012db4fffd4d,0x8b08012db4fffd4d,YES
0x1ac000,2,0xb2409bee128001a9,0xb2409bee128001a9,YES
0x1ac000,3,0xeb09011ff85f83a9,0xeb09011ff85f83a9,YES
0x1ac000,4,0x521b090bd5384608,0x521b090bd5384608,YES
0x1ac000,5,0xf9408a6854000080,0xf9408a6854000080,YES
0x1ac000,6,0x9108410954000623,0x9108410954000623,YES
0x1ac000,7,0x528a802e528a402d,0x528a802e528a402d,YES
0x1b0000,0,0xd538202baa0903ec,0xd538202baa0903ec,YES
0x1b0000,1,0x12190109d53b4228,0x12190109d53b4228,YES
0x1b0000,2,0xcb150268d65f03c0,0xcb150268d65f03c0,YES
0x1b0000,3,0x17ffffda52801409,0x17ffffda52801409,YES
0x1b0000,4,0xf940012b3728008a,0xf940012b3728008a,YES
0x1b0000,5,0xc8dffd2991002129,0xc8dffd2991002129,YES
0x1b0000,6,0xd503201f14000023,0xd503201f14000023,YES
0x1b0000,7,0x2a1f03e1cb140268,0x2a1f03e1cb140268,YES
0x1b4000,0,0x17fffff597ff93a0,0x17fffff597ff93a0,YES
0x1b4000,1,0xd518460af8bfc129,0xd518460af8bfc129,YES
0x1b4000,2,0xb2409bebaa1303f5,0xb2409bebaa1303f5,YES
0x1b4000,3,0xd5033fdfd518202c,0xd5033fdfd518202c,YES
0x1b4000,4,0x52800c09d503201f,0x52800c09d503201f,YES
0x1b4000,5,0xaa1503e28b080280,0xaa1503e28b080280,YES
0x1b4000,6,0xd518460b521b094b,0xd518460b521b094b,YES
0x1b4000,7,0x8a88202a36d0004b,0x8a88202a36d0004b,YES
0x1b8000,0,0xd518202cb340bd6c,0xd518202cb340bd6c,YES
0x1b8000,1,0xd503201f35000089,0xd503201f35000089,YES
0x1b8000,2,0x8b0802802a1f03e1,0x8b0802802a1f03e1,YES
0x1b8000,3,0x521b094bd538460a,0x521b094bd538460a,YES
0x1b8000,4,0x36d0004baa0103ea,0x36d0004baa0103ea,YES
0x1b8000,5,0xd538202baa0903ec,0xd538202baa0903ec,YES
0x1b8000,6,0x52800c09d503201f,0x52800c09d503201f,YES
0x1b8000,7,0xaa1503e28b080280,0xaa1503e28b080280,YES
0x1bc000,0,0xf8bfc129d518460b,0xf8bfc129d518460b,YES
0x1bc000,1,0x9a8b83ebab13014a,0x9a8b83ebab13014a,YES
0x1bc000,2,0xd5033fdfd5182009,0xd5033fdfd5182009,YES
0x1bc000,3,0xd5382029d50343df,0xd5382029d50343df,YES
0x1bc000,4,0x17fffff597ffb1a0,0x17fffff597ffb1a0,YES
0x1bc000,5,0xd518460af8bfc129,0xd518460af8bfc129,YES
0x1bc000,6,0xb2409bebaa1303f5,0xb2409bebaa1303f5,YES
0x1bc000,7,0xd5033fdfd518202c,0xd5033fdfd518202c,YES
0x1c0000,0,0xd5182009d5033fdf,0xd5182009d5033fdf,YES
0x1c0000,1,0xd50343df52800c09,0xd50343df52800c09,YES
0x1c0000,2,0xd0012aead503249f,0xd0012aead503249f,YES
0x1c0000,3,0xd503233fd5184608,0xd503233fd5184608,YES
0x1c0000,4,0x3500008b1219014b,0x3500008b1219014b,YES
0x1c0000,5,0xaa0803e1aa1403e0,0xaa0803e1aa1403e0,YES
0x1c0000,6,0xb50000f5d503249f,0xb50000f5d503249f,YES
0x1c0000,7,0x37c7fd48f9432908,0x37c7fd48f9432908,YES
0x1c4000,0,0xd503249f17fffff5,0xd503249f17fffff5,YES
0x1c4000,1,0xd5384608d518460a,0xd5384608d518460a,YES
0x1c4000,2,0xab13014ab2409beb,0xab13014ab2409beb,YES
0x1c4000,3,0xd503249fd51b422a,0xd503249fd51b422a,YES
0x1c4000,4,0xd5182029d5033fdf,0xd5182029d5033fdf,YES
0x1c4000,5,0xf9432908d0012b08,0xf9432908d0012b08,YES
0x1c4000,6,0xaa0003f4aa0203f3,0xaa0003f4aa0203f3,YES
0x1c4000,7,0x3500008b1219014b,0x3500008b1219014b,YES
0x1c8000,0,0x540000e1eb09011f,0x540000e1eb09011f,YES
0x1c8000,1,0xd503249f361ffa88,0xd503249f361ffa88,YES
0x1c8000,2,0x17ffffe1f94007e0,0x17ffffe1f94007e0,YES
0x1c8000,3,0xf9000bf5a9bd7bfd,0xf9000bf5a9bd7bfd,YES
0x1c8000,4,0xc8dffe88b5000068,0xc8dffe88b5000068,YES
0x1c8000,5,0xb50000688b090155,0xb50000688b090155,YES
0x1c8000,6,0xb4000060f9484800,0xb4000060f9484800,YES
0x1c8000,7,0xa8c27bfdf9400bf3,0xa8c27bfdf9400bf3,YES
0x1cc000,0,0xaa1f03e8d503233f,0xaa1f03e8d503233f,YES
0x1cc000,1,0x121c6eaaaa1f03e9,0x121c6eaaaa1f03e9,YES
0x1cc000,2,0x35ffffaac80a7e69,0x35ffffaac80a7e69,YES
0x1cc000,3,0x386b694a9103016b,0x386b694a9103016b,YES
0x1cc000,4,0x17ffffe62a080120,0x17ffffe62a080120,YES
0x1cc000,5,0xa94657f6a9474ff4,0xa94657f6a9474ff4,YES
0x1cc000,6,0xa9be7bfdd503233f,0xa9be7bfdd503233f,YES
0x1cc000,7,0xf9800271d503249f,0xf9800271d503249f,YES
0x1d0000,0,0x6ea682346ea48233,0x6ea682346ea48233,YES
0x1d0000,1,0x1a8800001a840063,0x1a8800001a840063,YES
0x1d0000,2,0xd65f03c054ffff61,0xd65f03c054ffff61,YES
0x1d0000,3,0x780024c391000821,0x780024c391000821,YES
0x1d0000,4,0xf2402c1f91020021,0xf2402c1f91020021,YES
0x1d0000,5,0xa8c12829a8c12027,0xa8c12829a8c12027,YES
0x1d0000,6,0x54fffe816b05007f,0x54fffe816b05007f,YES
0x1d0000,7,0xa97f1c86a93f1ca6,0xa97f1c86a93f1ca6,YES
0x1d4000,0,0x4e284a604e286800,0x4e284a604e286800,YES
0x1d4000,1,0xd503245f6e080602,0xd503245f6e080602,YES
0x1d4000,2,0x4a1903132a130231,0x4a1903132a130231,YES
0x1d4000,3,0x2a1302310b0d0339,0x2a1302310b0d0339,YES
0x1d4000,4,0x4ad559514a160273,0x4ad559514a160273,YES
0x1d4000,5,0x0b1303180b180294,0x0b1303180b180294,YES
0x1d4000,6,0x0b00016b0b110294,0x0b00016b0b110294,YES
0x1d4000,7,0x0b1302f713941a90,0x0b1302f713941a90,YES
0x1d8000,0,0xd10083ffd503221f,0xd10083ffd503221f,YES
0x1d8000,1,0xd10083ffd503221f,0xd10083ffd503221f,YES
0x1d8000,2,0xd10083ffd503221f,0xd10083ffd503221f,YES
0x1d8000,3,0xd10083ffd503221f,0xd10083ffd503221f,YES
0x1d8000,4,0xd503201fd50330ff,0xd503201fd50330ff,YES
0x1d8000,5,0x5e28098d4ea28544,0x5e28098d4ea28544,YES
0x1d8000,6,0x5e1653595e164338,0x5e1653595e164338,YES
0x1d8000,7,0x4ee584216e004047,0x4ee584216e004047,YES
0x1dc000,0,0xffffffc008010800,0xffffffc008010800,YES
0x1dc000,1,0xd5181000b2610000,0xd5181000b2610000,YES
0x1dc000,2,0xd5182137d5182116,0xd5182137d5182116,YES
0x1dc000,3,0x0000000000000000,0x0000000000000000,YES
0x1dc000,4,0xf2503ebfd5382015,0xf2503ebfd5382015,YES
0x1dc000,5,0xad431c06ad421404,0xad431c06ad421404,YES
0x1dc000,6,0x85bf040985bf0008,0x85bf040985bf0008,YES
0x1dc000,7,0xd503245fd65f03c0,0xd503245fd65f03c0,YES
0x1e0000,0,0xa9bd7bfdd503233f,0xa9bd7bfdd503233f,YES
0x1e0000,1,0x9405627291387c00,0x9405627291351c00,NO
0x1e0000,2,0x0000000000000000,0x0000000000000000,YES
0x1e0000,3,0x0000000000000000,0x0000000000000000,YES
0x1e0000,4,0x8b2063ffd10943ff,0x8b2063ffd10943ff,YES
0x1e0000,5,0x8b2063ffd10943ff,0x8b2063ffd10943ff,YES
0x1e0000,6,0xd53bd07e14000003,0xd53bd07e14000003,YES
0x1e0000,7,0xaa1f03fe14000002,0xaa1f03fe14000002,YES
0x1e4000,0,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,1,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,2,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,3,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,4,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,5,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,6,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e4000,7,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,0,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,1,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,2,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,3,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,4,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,5,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,6,0xd503201fd503201f,0xd503201fd503201f,YES
0x1e8000,7,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,0,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,1,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,2,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,3,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,4,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,5,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,6,0xd503201fd503201f,0xd503201fd503201f,YES
0x1ec000,7,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,0,0x1487bffffa405a4d,0x1487bffffa405a4d,YES
0x1f0000,1,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,2,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,3,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,4,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,5,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,6,0xd503201fd503201f,0xd503201fd503201f,YES
0x1f0000,7,0xd503201fd503201f,0xd503201fd503201f,YES
